@relation classification
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {Good,Bad,}
@data
4.628263,0.344900,0.720277,0.202010,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.053870,1.501117,209.562821,0.281421,Good
4.628263,0.366456,0.720277,0.213893,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.205971,0.070704,1.970216,209.562821,0.241218,Good
4.628263,0.388012,0.720277,0.249542,0.070704,1.970216,209.562821,0.214416,Good
4.628263,0.373641,0.720277,0.213893,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.258675,0.720277,0.178244,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.196069,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.583081,0.178244,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.202010,0.070704,1.970216,149.687730,0.221116,Good
4.628263,0.344900,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.594514,0.202010,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.190127,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.548782,0.249542,0.070704,1.594937,209.562821,0.227817,Good
4.628263,0.344900,0.548782,0.249542,0.057237,1.594937,209.562821,0.214416,Good
3.636492,0.355678,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.202010,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.237119,0.548782,0.202010,0.070704,1.626210,209.562821,0.241218,Good
4.628263,0.366456,0.720277,0.196069,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.070704,1.548027,209.562821,0.201015,Good
4.628263,0.452681,0.583081,0.196069,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.249542,0.070704,1.970216,169.646094,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.060604,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.514484,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,169.646094,0.201015,Good
4.628263,0.452681,0.514484,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.366456,0.720277,0.249542,0.058359,1.688757,209.562821,0.281421,Good
4.628263,0.323343,0.583081,0.249542,0.055553,1.970216,209.562821,0.227817,Good
4.628263,0.366456,0.720277,0.178244,0.070704,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.720277,0.178244,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.055553,1.501117,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.213893,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.190127,0.070704,1.970216,169.646094,0.281421,Good
4.628263,0.452681,0.548782,0.190127,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.201015,Good
4.628263,0.373641,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.373641,0.548782,0.249542,0.070704,1.970216,209.562821,0.221116,Good
4.628263,0.366456,0.720277,0.202010,0.070704,1.548027,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.249542,0.053870,1.970216,209.562821,0.281421,Good
4.628263,0.366456,0.514484,0.249542,0.070704,1.594937,209.562821,0.201015,Good
4.628263,0.373641,0.594514,0.178244,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.594514,0.190127,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.366456,0.720277,0.190127,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.213893,0.053870,1.688757,209.562821,0.201015,Good
4.628263,0.452681,0.548782,0.178244,0.050503,1.501117,209.562821,0.180913,Good
4.628263,0.452681,0.514484,0.202010,0.070704,1.688757,209.562821,0.227817,Good
3.305902,0.452681,0.565932,0.202010,0.057237,1.548027,209.562821,0.281421,Good
3.636492,0.323343,0.565932,0.196069,0.040402,1.594937,209.562821,0.221116,Good
4.628263,0.452681,0.720277,0.205971,0.050503,1.407297,209.562821,0.201015,Good
4.628263,0.373641,0.617380,0.178244,0.037036,1.548027,209.562821,0.201015,Good
4.628263,0.355678,0.617380,0.213893,0.050503,1.548027,179.625275,0.201015,Good
4.628263,0.452681,0.565932,0.249542,0.053870,1.970216,209.562821,0.281421,Good
4.628263,0.366456,0.565932,0.196069,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.055553,1.501117,179.625275,0.281421,Good
4.628263,0.373641,0.583081,0.196069,0.055553,1.407297,179.625275,0.221116,Good
4.628263,0.355678,0.594514,0.205971,0.058359,1.626210,149.687730,0.221116,Good
4.628263,0.344900,0.514484,0.213893,0.050503,1.688757,179.625275,0.281421,Good
4.628263,0.366456,0.720277,0.249542,0.053870,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.514484,0.249542,0.055553,1.970216,159.666912,0.227817,Good
4.628263,0.373641,0.720277,0.196069,0.050503,1.970216,209.562821,0.227817,Good
4.628263,0.344900,0.565932,0.205971,0.045453,1.501117,209.562821,0.221116,Good
3.967083,0.452681,0.548782,0.196069,0.050503,1.548027,209.562821,0.241218,Good
4.628263,0.344900,0.583081,0.249542,0.055553,1.594937,169.646094,0.201015,Good
4.628263,0.323343,0.720277,0.202010,0.058359,1.688757,209.562821,0.281421,Good
4.628263,0.373641,0.617380,0.249542,0.058359,1.626210,209.562821,0.227817,Good
4.628263,0.452681,0.565932,0.249542,0.058359,1.501117,159.666912,0.227817,Good
4.628263,0.388012,0.617380,0.196069,0.060604,1.548027,209.562821,0.221116,Good
4.628263,0.366456,0.548782,0.213893,0.055553,1.970216,209.562821,0.297055,Good
4.628263,0.373641,0.617380,0.249542,0.058359,1.688757,209.562821,0.227817,Good
4.628263,0.373641,0.514484,0.213893,0.055553,1.501117,209.562821,0.281421,Good
4.628263,0.344900,0.617380,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.373641,0.583081,0.190127,0.060604,1.594937,169.646094,0.201015,Good
4.628263,0.452681,0.565932,0.178244,0.057237,1.407297,209.562821,0.221116,Good
4.628263,0.452681,0.583081,0.213893,0.070704,1.548027,209.562821,0.232284,Good
4.628263,0.366456,0.720277,0.213893,0.057237,1.688757,169.646094,0.281421,Good
4.628263,0.344900,0.617380,0.178244,0.057237,1.970216,209.562821,0.221116,Good
4.628263,0.452681,0.617380,0.213893,0.058359,1.548027,209.562821,0.232284,Good
4.628263,0.452681,0.565932,0.249542,0.050503,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.060604,1.548027,209.562821,0.201015,Good
3.305902,0.366456,0.514484,0.196069,0.050503,1.970216,209.562821,0.201015,Good
3.305902,0.388012,0.583081,0.213893,0.057237,1.970216,209.562821,0.241218,Good
4.628263,0.452681,0.720277,0.202010,0.058359,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.190127,0.050503,1.501117,179.625275,0.201015,Good
4.628263,0.452681,0.594514,0.190127,0.060604,1.501117,209.562821,0.281421,Good
4.628263,0.388012,0.565932,0.249542,0.058359,1.548027,209.562821,0.214416,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.970216,209.562821,0.241218,Good
4.628263,0.452681,0.720277,0.178244,0.053870,1.970216,149.687730,0.281421,Good
3.967083,0.452681,0.720277,0.202010,0.050503,1.626210,164.656503,0.201015,Good
3.967083,0.373641,0.565932,0.213893,0.060604,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.190127,0.060604,1.548027,209.562821,0.227817,Good
4.628263,0.452681,0.565932,0.202010,0.070704,1.970216,209.562821,0.227817,Good
4.628263,0.323343,0.720277,0.178244,0.060604,1.970216,179.625275,0.232284,Good
4.628263,0.366456,0.617380,0.213893,0.070704,1.032018,209.562821,0.227817,Good
4.628263,0.373641,0.617380,0.249542,0.057237,1.548027,209.562821,0.241218,Good
4.628263,0.366456,0.617380,0.202010,0.055553,1.970216,209.562821,0.201015,Good
4.628263,0.323343,0.594514,0.249542,0.057237,1.501117,209.562821,0.214416,Good
4.628263,0.323343,0.720277,0.249542,0.057237,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.514484,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.594514,0.202010,0.050503,1.970216,209.562821,0.241218,Good
4.628263,0.323343,0.514484,0.205971,0.055553,1.407297,209.562821,0.201015,Good
4.628263,0.344900,0.617380,0.202010,0.070704,1.548027,179.625275,0.214416,Good
4.628263,0.366456,0.514484,0.196069,0.050503,1.688757,209.562821,0.241218,Good
3.967083,0.452681,0.720277,0.249542,0.053870,1.688757,209.562821,0.201015,Good
4.628263,0.344900,0.565932,0.202010,0.070704,1.548027,209.562821,0.201015,Good
4.628263,0.355678,0.565932,0.196069,0.055553,1.688757,209.562821,0.241218,Good
3.526296,0.323343,0.565932,0.249542,0.057237,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.565932,0.196069,0.060604,1.626210,209.562821,0.201015,Good
4.628263,0.452681,0.720277,0.178244,0.057237,1.626210,209.562821,0.281421,Good
4.628263,0.344900,0.565932,0.205971,0.070704,1.407297,209.562821,0.227817,Good
4.628263,0.355678,0.594514,0.196069,0.058359,1.594937,179.625275,0.241218,Good
4.628263,0.355678,0.514484,0.202010,0.060604,1.688757,209.562821,0.227817,Good
4.628263,0.452681,0.514484,0.178244,0.050503,1.688757,179.625275,0.281421,Good
4.628263,0.388012,0.514484,0.190127,0.055553,1.548027,172.972487,0.201015,Good
4.628263,0.452681,0.514484,0.196069,0.053870,1.548027,209.562821,0.221116,Good
4.628263,0.452681,0.617380,0.178244,0.070704,1.407297,179.625275,0.227817,Good
4.628263,0.355678,0.514484,0.249542,0.060604,1.626210,209.562821,0.281421,Good
4.628263,0.373641,0.565932,0.178244,0.055553,1.688757,209.562821,0.221116,Good
4.628263,0.323343,0.617380,0.205971,0.058359,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.050503,1.548027,209.562821,0.281421,Good
4.628263,0.258675,0.720277,0.178244,0.050503,1.548027,209.562821,0.281421,Good
4.628263,0.366456,0.617380,0.213893,0.070704,1.688757,179.625275,0.232284,Good
4.628263,0.366456,0.514484,0.202010,0.060604,1.688757,209.562821,0.201015,Good
4.628263,0.355678,0.617380,0.205971,0.050503,1.970216,172.972487,0.281421,Good
4.628263,0.452681,0.617380,0.178244,0.070704,1.688757,209.562821,0.201015,Good
4.628263,0.413161,0.583081,0.178244,0.058359,1.501117,169.646094,0.281421,Good
4.628263,0.344900,0.514484,0.178244,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.409568,0.720277,0.249542,0.057237,1.782576,209.562821,0.214416,Good
4.628263,0.409568,0.617380,0.213893,0.055553,1.970216,149.687730,0.281421,Good
4.628263,0.388012,0.565932,0.178244,0.070704,1.688757,169.646094,0.221116,Good
4.628263,0.344900,0.720277,0.196069,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.514484,0.202010,0.060604,1.594937,169.646094,0.281421,Good
4.628263,0.242508,0.720277,0.249542,0.050503,1.055473,209.562821,0.227817,Good
4.628263,0.242508,0.720277,0.213893,0.070704,1.970216,164.656503,0.221116,Good
4.628263,0.355678,0.720277,0.196069,0.057237,1.594937,209.562821,0.214416,Good
4.628263,0.366456,0.720277,0.178244,0.050503,1.970216,169.646094,0.214416,Good
4.628263,0.344900,0.583081,0.249542,0.050503,1.548027,169.646094,0.281421,Good
4.628263,0.242508,0.720277,0.249542,0.060604,1.970216,179.625275,0.281421,Good
3.967083,0.366456,0.548782,0.178244,0.060604,1.970216,172.972487,0.281421,Good
4.628263,0.344900,0.720277,0.190127,0.060604,1.055473,172.972487,0.201015,Good
4.628263,0.344900,0.565932,0.202010,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.242508,0.617380,0.205971,0.070704,1.548027,172.972487,0.281421,Good
3.820154,0.388012,0.583081,0.190127,0.053870,1.970216,209.562821,0.214416,Good
3.305902,0.388012,0.565932,0.249542,0.070704,1.548027,209.562821,0.281421,Good
3.305902,0.452681,0.720277,0.202010,0.057237,1.688757,169.646094,0.227817,Good
3.746689,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.057237,1.688757,172.972487,0.227817,Good
3.746689,0.452681,0.514484,0.205971,0.058359,1.626210,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.178244,0.050503,1.688757,209.562821,0.227817,Good
3.305902,0.452681,0.720277,0.202010,0.057237,1.407297,159.666912,0.227817,Good
3.746689,0.452681,0.720277,0.213893,0.070704,1.501117,209.562821,0.241218,Good
3.746689,0.452681,0.720277,0.202010,0.057237,1.594937,209.562821,0.227817,Good
3.746689,0.452681,0.720277,0.202010,0.070704,1.798213,209.562821,0.232284,Good
3.746689,0.355678,0.594514,0.249542,0.070704,1.548027,209.562821,0.241218,Good
3.526296,0.452681,0.720277,0.249542,0.070704,1.688757,209.562821,0.281421,Good
3.526296,0.452681,0.514484,0.205971,0.057237,1.407297,209.562821,0.232284,Good
3.746689,0.452681,0.720277,0.213893,0.058359,1.970216,209.562821,0.281421,Good
3.305902,0.355678,0.720277,0.205971,0.050503,1.970216,209.562821,0.221116,Good
3.820154,0.388012,0.617380,0.249542,0.070704,1.548027,164.656503,0.281421,Good
3.526296,0.366456,0.720277,0.249542,0.050503,1.688757,172.972487,0.281421,Good
3.526296,0.452681,0.565932,0.205971,0.058359,1.407297,209.562821,0.281421,Good
3.820154,0.452681,0.720277,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.746689,0.452681,0.617380,0.249542,0.070704,1.688757,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
3.820154,0.452681,0.720277,0.205971,0.057237,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.617380,0.249542,0.070704,1.688757,209.562821,0.281421,Good
2.057006,0.452681,0.720277,0.202010,0.058359,1.501117,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.202010,0.055553,1.970216,209.562821,0.232284,Good
3.305902,0.366456,0.720277,0.205971,0.057237,1.970216,209.562821,0.214416,Good
3.305902,0.452681,0.720277,0.202010,0.057237,1.970216,209.562821,0.214416,Good
3.746689,0.388012,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.583081,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.202010,0.057237,1.688757,209.562821,0.232284,Good
3.526296,0.452681,0.594514,0.205971,0.070704,1.407297,209.562821,0.201015,Good
3.746689,0.452681,0.514484,0.202010,0.057237,1.688757,172.972487,0.227817,Good
3.820154,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.205971,0.053870,1.970216,172.972487,0.214416,Good
3.305902,0.452681,0.720277,0.190127,0.053870,1.970216,209.562821,0.214416,Good
3.746689,0.366456,0.720277,0.106947,0.057237,1.970216,209.562821,0.120609,Good
3.746689,0.452681,0.720277,0.196069,0.055553,2.079672,209.562821,0.227817,Good
3.305902,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.526296,0.373641,0.720277,0.190127,0.053870,1.970216,209.562821,0.232284,Good
3.746689,0.452681,0.720277,0.190127,0.053870,1.970216,209.562821,0.214416,Good
3.820154,0.452681,0.720277,0.202010,0.058359,1.055473,209.562821,0.227817,Good
3.636492,0.452681,0.720277,0.202010,0.057237,1.798213,209.562821,0.227817,Good
1.322361,0.452681,0.720277,0.202010,0.057237,1.055473,209.562821,0.227817,Good
3.820154,0.452681,0.720277,0.202010,0.057237,1.055473,209.562821,0.227817,Good
3.746689,0.452681,0.720277,0.249542,0.050503,1.407297,209.562821,0.281421,Good
3.526296,0.452681,0.720277,0.205971,0.057237,1.970216,209.562821,0.214416,Good
3.526296,0.344900,0.617380,0.190127,0.053870,1.970216,209.562821,0.214416,Good
3.526296,0.452681,0.594514,0.190127,0.055553,1.970216,172.972487,0.232284,Good
2.975312,0.355678,0.720277,0.196069,0.057237,1.970216,209.562821,0.281421,Good
3.526296,0.452681,0.720277,0.205971,0.057237,1.055473,172.972487,0.232284,Good
3.305902,0.452681,0.720277,0.178244,0.060604,1.766940,172.972487,0.227817,Good
3.820154,0.452681,0.720277,0.213893,0.070704,1.970216,209.562821,0.281421,Good
3.636492,0.452681,0.617380,0.249542,0.060604,1.688757,209.562821,0.281421,Good
3.305902,0.452681,0.720277,0.178244,0.050503,1.688757,172.972487,0.227817,Good
2.057006,0.388012,0.720277,0.202010,0.055553,1.970216,172.972487,0.227817,Good
3.820154,0.452681,0.720277,0.178244,0.050503,1.970216,164.656503,0.201015,Good
3.526296,0.452681,0.720277,0.190127,0.053870,1.970216,209.562821,0.214416,Good
4.628263,0.242508,0.565932,0.196069,0.060604,1.594937,179.625275,0.227817,Good
4.628263,0.452681,0.720277,0.196069,0.060604,1.594937,209.562821,0.241218,Good
4.628263,0.452681,0.720277,0.196069,0.060604,1.626210,172.972487,0.221116,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.501117,164.656503,0.227817,Good
4.628263,0.452681,0.720277,0.178244,0.060604,1.970216,209.562821,0.221116,Good
4.628263,0.388012,0.720277,0.249542,0.057237,1.688757,149.687730,0.201015,Good
4.628263,0.452681,0.583081,0.178244,0.057237,1.548027,209.562821,0.160812,Good
4.628263,0.452681,0.548782,0.249542,0.055553,1.970216,209.562821,0.241218,Good
4.628263,0.388012,0.720277,0.202010,0.057237,1.626210,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.196069,0.055553,1.548027,169.646094,0.241218,Good
3.526296,0.452681,0.720277,0.178244,0.057237,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.617380,0.196069,0.050503,1.548027,209.562821,0.201015,Good
4.628263,0.388012,0.720277,0.160420,0.055553,1.548027,209.562821,0.180913,Good
4.628263,0.355678,0.720277,0.178244,0.070704,1.407297,149.687730,0.221116,Good
4.628263,0.388012,0.720277,0.205971,0.050503,1.548027,172.972487,0.201015,Good
4.628263,0.452681,0.720277,0.190127,0.055553,1.594937,209.562821,0.221116,Good
3.305902,0.323343,0.720277,0.190127,0.070704,1.407297,149.687730,0.227817,Good
3.967083,0.355678,0.583081,0.196069,0.053870,1.970216,209.562821,0.201015,Good
3.746689,0.452681,0.548782,0.178244,0.050503,1.970216,179.625275,0.241218,Good
4.628263,0.452681,0.617380,0.178244,0.055553,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.548782,0.249542,0.050503,1.970216,149.687730,0.201015,Good
4.628263,0.366456,0.583081,0.196069,0.053870,1.407297,209.562821,0.180913,Good
4.628263,0.388012,0.583081,0.213893,0.050503,1.970216,209.562821,0.221116,Good
4.628263,0.452681,0.720277,0.213893,0.057237,1.548027,209.562821,0.241218,Good
4.628263,0.452681,0.565932,0.196069,0.050503,1.501117,169.646094,0.201015,Good
4.628263,0.355678,0.617380,0.213893,0.060604,1.594937,209.562821,0.221116,Good
4.628263,0.452681,0.594514,0.196069,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.565932,0.178244,0.060604,1.548027,209.562821,0.221116,Good
4.628263,0.452681,0.514484,0.249542,0.055553,1.626210,179.625275,0.254619,Good
4.628263,0.452681,0.565932,0.178244,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.070704,1.970216,209.562821,0.221116,Good
4.628263,0.366456,0.548782,0.190127,0.060604,1.970216,179.625275,0.281421,Good
4.628263,0.452681,0.514484,0.205971,0.070704,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.617380,0.202010,0.058359,1.501117,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.160420,0.050503,1.548027,169.646094,0.221116,Good
4.628263,0.373641,0.617380,0.196069,0.070704,1.501117,164.656503,0.214416,Good
4.628263,0.452681,0.514484,0.178244,0.050503,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.617380,0.202010,0.060604,1.407297,179.625275,0.221116,Good
3.526296,0.452681,0.720277,0.178244,0.057237,1.407297,209.562821,0.160812,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.688757,209.562821,0.214416,Good
4.628263,0.452681,0.720277,0.178244,0.050503,1.798213,159.666912,0.201015,Good
3.636492,0.452681,0.617380,0.196069,0.053870,1.970216,209.562821,0.281421,Good
3.967083,0.452681,0.548782,0.196069,0.055553,1.970216,209.562821,0.214416,Good
4.628263,0.366456,0.583081,0.213893,0.050503,1.626210,169.646094,0.221116,Good
4.628263,0.366456,0.617380,0.196069,0.055553,1.501117,172.972487,0.221116,Good
4.628263,0.452681,0.720277,0.190127,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.178244,0.055553,1.688757,179.625275,0.160812,Good
4.628263,0.373641,0.617380,0.213893,0.057237,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.565932,0.178244,0.070704,1.626210,179.625275,0.221116,Good
4.628263,0.452681,0.514484,0.249542,0.070704,1.548027,164.656503,0.227817,Good
4.628263,0.452681,0.583081,0.249542,0.057237,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.565932,0.196069,0.070704,1.626210,209.562821,0.214416,Good
4.628263,0.452681,0.594514,0.205971,0.050503,1.548027,179.625275,0.297055,Good
4.628263,0.355678,0.548782,0.227757,0.053870,1.501117,209.562821,0.232284,Good
4.628263,0.413161,0.514484,0.133683,0.070704,1.594937,149.687730,0.150761,Good
4.628263,0.452681,0.720277,0.190127,0.045453,1.970216,179.625275,0.221116,Good
4.628263,0.452681,0.720277,0.213893,0.070704,1.688757,179.625275,0.227817,Good
4.628263,0.452681,0.548782,0.213893,0.053870,1.407297,149.687730,0.241218,Good
4.628263,0.344900,0.720277,0.190127,0.060604,1.501117,209.562821,0.221116,Good
4.628263,0.452681,0.583081,0.205971,0.060604,1.688757,179.625275,0.221116,Good
3.967083,0.344900,0.594514,0.196069,0.053870,1.548027,164.656503,0.281421,Good
4.628263,0.344900,0.583081,0.249542,0.057237,1.548027,209.562821,0.241218,Good
4.628263,0.388012,0.594514,0.213893,0.058359,1.594937,149.687730,0.241218,Good
4.628263,0.452681,0.617380,0.178244,0.055553,1.548027,209.562821,0.160812,Good
4.628263,0.373641,0.617380,0.202010,0.070704,1.501117,209.562821,0.281421,Good
4.628263,0.323343,0.617380,0.213893,0.057237,1.626210,179.625275,0.281421,Good
4.628263,0.323343,0.565932,0.178244,0.070704,1.688757,179.625275,0.281421,Good
4.628263,0.452681,0.514484,0.213893,0.050503,1.970216,179.625275,0.281421,Good
4.628263,0.452681,0.565932,0.202010,0.070704,1.548027,149.687730,0.221116,Good
4.628263,0.344900,0.720277,0.249542,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.323343,0.565932,0.130712,0.060604,1.970216,209.562821,0.241218,Good
4.628263,0.323343,0.720277,0.130712,0.060604,1.407297,209.562821,0.221116,Good
4.628263,0.355678,0.565932,0.249542,0.070704,1.407297,209.562821,0.281421,Good
4.628263,0.344900,0.565932,0.249542,0.050503,1.501117,209.562821,0.281421,Good
4.628263,0.344900,0.594514,0.178244,0.050503,1.548027,209.562821,0.241218,Good
4.628263,0.452681,0.720277,0.196069,0.055553,1.688757,209.562821,0.241218,Good
4.628263,0.172450,0.617380,0.213893,0.050503,1.626210,164.656503,0.281421,Good
4.628263,0.452681,0.720277,0.196069,0.070704,1.970216,209.562821,0.221116,Good
4.628263,0.355678,0.617380,0.213893,0.053870,1.970216,179.625275,0.241218,Good
4.628263,0.172450,0.548782,0.263405,0.060604,1.548027,159.666912,0.297055,Good
3.746689,0.388012,0.720277,0.205971,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.366456,0.720277,0.196069,0.070704,1.594937,164.656503,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.407297,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.205971,0.070704,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,179.625275,0.221116,Good
3.746689,0.388012,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
3.746689,0.366456,0.720277,0.249542,0.060604,1.970216,209.562821,0.281421,Good
3.305902,0.366456,0.720277,0.196069,0.055553,1.970216,209.562821,0.232284,Good
3.820154,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.594937,179.625275,0.281421,Good
4.628263,0.405976,0.720277,0.249542,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.501117,209.562821,0.232284,Good
4.628263,0.323343,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.249542,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.501117,164.656503,0.232284,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.373641,0.617380,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.249542,0.058359,1.407297,209.562821,0.281421,Good
4.628263,0.355678,0.594514,0.205971,0.070704,1.970216,209.562821,0.241218,Good
4.628263,0.452681,0.514484,0.205971,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.970216,209.562821,0.214416,Good
4.628263,0.452681,0.583081,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.202010,0.070704,1.970216,149.687730,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.070704,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.213893,0.050503,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.213893,0.070704,1.407297,164.656503,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.249542,0.055553,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.196069,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.178244,0.070704,1.970216,164.656503,0.241218,Good
4.628263,0.373641,0.720277,0.178244,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.190127,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.213893,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.344900,0.720277,0.249542,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.323343,0.720277,0.202010,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.241218,Good
